1272,0,0,0
1273,0,0,0
1274,0,0,0
1275,0,0,0
1276,0,0,0
1277,0,0,0
1278,0,0,0
1279,0,0,0
1280,0,0,0
1281,0,0,0
1282,0,0,0
1283,0,0,0
1284,0,0,0
1285,0,0,0
1286,0,0,0
1287,0,0,0
1288,0,0,0
1289,0,0,0
1290,0,0,0
1291,0,0,0
1292,0,0,0
1293,0,0,0
1294,0,0,0
1295,0,0,0
1296,0,0,0
1297,0,0,0
1298,0,0,0
1299,0,0,0
1300,0,0,0
1301,0,0,0
1302,0,0,0
1303,0,0,0
1304,0,0,0
1305,0,0,0
1306,0,0,0
1307,0,0,0
1308,0,0,0
1309,0,0,0
1310,0,0,0
1311,0,0,0
1312,0,0,0
1313,0,0,0
1314,0,0,0
1315,0,0,0
1316,0,0,0
1317,0,0,0
1318,0,0,0
1319,0,0,0
1320,0,0,0
1321,0,0,0
1322,0,0,0
1323,0,0,0
1324,0,0,0
1325,0,0,0
1326,0,0,0
1327,0,0,0
1328,0,0,0
1329,0,0,0
1330,0,0,0
1331,0,0,0
1332,0,0,0
1333,0,0,0
1334,0,0,0
1335,0,0,0
1336,0,0,0
1337,0,0,0
1338,0,0,0
1339,0,0,0
1340,0,0,0
1341,0,0,0
1342,0,0,0
1343,0,0,0
1344,0,0,0
1345,0,0,0
1346,0,0,0
1347,0,0,0
1348,0,0,0
1349,0,0,0
1350,0,0,0
1351,1,1,1
1352,1,1,1
1353,1,1,1
1354,1,1,1
1355,1,1,1
1356,1,1,1
1357,1,1,1
1358,1,1,1
1359,1,1,1
1360,1,1,1
1361,1,1,1
1362,1,1,1
1363,1,1,1
1364,1,1,1
1365,1,1,1
1366,1,1,1
1367,1,1,1
1368,1,1,1
1369,1,1,1
1370,1,1,1
1371,1,1,1
1372,1,1,1
1373,1,1,1
1374,1,1,1
1375,1,1,1
1376,1,1,1
1377,1,1,1
1378,1,1,1
1379,1,1,1
1380,1,1,1
1381,1,1,1
1382,1,1,1
1383,1,1,1
1384,1,1,1
1385,1,1,1
1386,1,1,1
1387,1,1,1
1388,1,1,1
1389,1,1,1
1390,1,1,1
1391,1,1,1
1392,1,1,1
1393,1,1,1
1394,1,1,1
1395,1,1,1
1396,1,1,1
1397,1,1,1
1398,1,1,1
1399,1,1,1
1400,1,1,1
1401,1,1,1
1402,1,1,1
1403,1,1,1
1404,1,1,1
1405,1,1,1
1406,1,1,1
1407,1,1,1
1408,1,1,1
1409,1,1,1
1410,1,1,1
1411,1,1,1
1412,1,1,1
1413,1,1,1
1414,1,1,1
1415,1,1,1
1416,1,1,1
1417,1,1,1
1418,1,1,1
1419,1,1,1
1420,1,1,1
1421,1,1,1
1422,1,1,1
1423,1,1,1
1424,1,1,1
1425,1,1,1
1426,1,1,1
1427,1,1,1
1428,1,1,1
1429,1,1,1
1430,1,1,1
1431,1,1,1
1432,1,1,1
1433,1,1,1
1434,1,1,1
1435,1,1,1
1436,1,1,1
1437,1,1,1
1438,1,1,1
1439,1,1,1
1440,1,1,1
1441,1,1,1
1442,1,1,1
1443,1,1,1
1444,1,1,1
1445,1,1,1
1446,1,1,1
1447,1,1,1
1448,1,1,1
1449,1,1,1
1450,1,1,1
1451,1,1,1
1452,1,1,1
1453,1,1,1
1454,1,1,1
1455,1,1,1
1456,1,1,1
1457,1,1,1
1458,1,1,1
1459,1,1,1
1460,1,1,1
1461,1,1,1
1462,1,1,1
1463,1,1,1
1464,1,1,1
1465,1,1,1
1466,1,1,1
1467,1,1,1
1468,1,1,1
1469,1,1,1
1470,1,1,1
1471,1,1,1
1472,1,1,1
1473,1,1,1
1474,1,1,1
1475,1,1,1
1476,1,1,1
1477,1,1,1
1478,1,1,1
1479,1,1,1
1480,1,1,1
1481,1,1,1
1482,1,1,1
1483,1,1,1
1484,1,1,1
1485,1,1,1
1486,1,1,1
1487,1,1,1
1488,1,1,1
1489,1,1,1
1490,1,1,1
1491,1,1,1
1492,1,1,1
1493,1,1,1
1494,1,1,1
1495,1,1,1
1496,1,1,1
1497,1,1,1
1498,1,1,1
1499,1,1,1
1500,1,1,1
1501,1,1,1
1502,1,1,1
1503,1,1,1
1504,1,1,1
1505,1,1,1
1506,1,1,1
1507,1,1,1
1508,1,1,1
1509,1,1,1
1510,1,1,1
1511,1,1,1
1512,1,1,1
1513,1,1,1
1514,1,1,1
1515,1,1,1
1516,1,1,1
1517,1,1,1
1518,1,1,1
1519,1,1,1
1520,1,1,1
1521,1,1,1
1522,1,1,1
1523,1,1,1
1524,1,1,1
1525,1,1,1
1526,1,1,1
1527,1,1,1
1528,1,1,1
1529,1,1,1
1530,1,1,1
1531,1,1,1
1532,1,1,1
1533,1,1,1
1534,1,1,1
1535,1,1,1
1536,1,1,1
1537,1,1,1
1538,1,1,1
1539,1,1,1
1540,1,1,1
1541,1,1,1
1542,1,1,1
1543,1,1,1
1544,1,1,1
1545,1,1,1
1546,1,1,1
1547,1,1,1
1548,1,1,1
1549,1,1,1
1550,1,1,1
1551,1,1,1
1552,1,1,1
1553,1,1,1
1554,1,1,1
1555,1,1,1
1556,1,1,1
1557,1,1,1
1558,1,1,1
1559,1,1,1
1560,1,1,1
1561,1,1,1
1562,1,1,1
1563,1,1,1
1564,1,1,1
1565,1,1,1
1566,1,1,1
1567,1,1,1
1568,1,1,1
1569,1,1,1
1570,1,1,1
1571,1,1,1
1572,1,1,1
1573,1,1,1
1574,1,1,1
1575,1,1,1
1576,1,1,1
1577,1,1,1
1578,1,1,1
1579,1,1,1
1580,1,1,1
1581,1,1,1
1582,1,1,1
1583,1,1,1
1584,1,1,1
1585,1,1,1
1586,1,1,1
1587,1,1,1
1588,1,1,1
1589,1,1,1
1590,1,1,1
1591,1,1,1
1592,1,1,1
1593,1,1,1
1594,1,1,1
1595,1,1,1
1596,1,1,1
1597,1,1,1
1598,1,1,1
1599,1,1,1
1600,1,1,1
